tweet_id,isPolitical,is_retweet,retweeted_username,text,num_mentions,num_hashtags,num_retweets,num_favorites,user_id,user_screen_name,user_description,user_desc_entity,political_retweet,num_political_entities,num_political_keywords,total_interactions,political_words_proportion,platform,political_reply
1.44322E+18,Yes,0,None,"9 Kasım 2016 günü başlattığı Yüksel Direnişi 1780. gününde. Sadece kendi işleri için değil, adalet arayanların sesi… https://t.co/01QzyrtMCg",0,0,9,38,1.21245E+18,direncicegii,"İnsan,doğanın kendi bilincine ulaştığı nokta.",0,FALSE,0,1,47,0.055555556,Twitter Web App,0
1.44508E+18,No,0,None,"Peki #WhatsApp çöktğ analdık ta, türktelekoma ne olıyor, hiç fırsatı kaçırmıyor #turktelekom",0,2,0,0,4468940788,espirik31,,0,FALSE,0,0,0,0,Twitter for Android,0
1.58818E+18,Yes,0,None,@RTErdogan RABBİM sizden ebeden razı olsun canım Reisim.Sizi başımızdan eksik eylemesin Amin 🤲,1,0,0,0,388204300,cemalarkun,"🇹🇷Ertuğrul gazi ile Dirildik,Osman gazi ile kurulduk,Recep Tayyip Erdoğan ile hedefe koşuyoruz.Davamız : İLAHİ KELİMETULLAH,Hedefimiz : Kızıl Elma.🇹🇷",5,FALSE,1,1,0,0.230769231,Twitter for iPhone,1
1.59691E+18,Yes,0,None,"@meral_aksener BAKANLIĞIMIZA 15 BİN ZİRAAT MÜHENDİSİ ATAMASI ŞARTTIR.
@NaciCinisli @meral_aksener @DpGultekinUysal… https://t.co/KImAOZuXWW",4,0,0,0,1.59446E+18,k_ziraatci,berff,0,FALSE,4,2,0,0.909090909,Twitter for Android,1
1.59295E+18,Yes,0,None,"@Kamubiz_com 🔸
Her 2️⃣ ilçeye 1️⃣ memur bile düşmeyen milli emlak ‘a personel ataması yapılacak mı? Yapılacaksa ne… https://t.co/trJi4wKvzh",1,0,0,0,1.42089E+18,emlkvemlky,Emlak ve Emlak Yönetimi Mezunu,1,FALSE,0,3,0,0.157894737,Twitter for iPhone,0
1.3946E+18,No,0,None,"O zaman gözlerimi açtım. 
Herşeyi elektriksel olarak düşünün, savunmanızı buna göre yapın! Daha ileri zamanlarda bu… https://t.co/DK64xKNku0",0,0,0,16,9.96686E+17,crowking2016,"6 milyar mil uzaktan, hepimiz beyazız. Tek Düşman var.",0,FALSE,0,2,16,0.117647059,Twitter for Android,0
1.58973E+18,Yes,0,None,@RTErdogan Kanalizasyon hizmeti olmayınca İzmir damacana su ve halkapınar içme su kaynakları böyle kirleniyor.Fosep… https://t.co/MB7QmKSRBG,1,0,0,0,1.15738E+18,adana0170737022,çoban,0,FALSE,1,0,0,0.142857143,Twitter for Android,1
1.59547E+18,Yes,0,None,"""ŞUBATTA""
Cumhuriyetimizin 100. yılına 100 Bin atama bekliyoruz
*Takvimin en kısa zamanda açıklanmasını istiyoruz.… https://t.co/Fx1Yt6Lm0o",0,0,0,0,7.8535E+17,alravabi,,0,FALSE,0,4,0,0.266666667,Twitter for Android,0
1.41276E+18,No,0,None,haydi 🇹🇷TÜRKİYEM🇹🇷 birlik olma zamanı... #parmağımdelinmesin @anadoludiyabet @HBTurkoglu @omerrcelik @seferaycan… https://t.co/n7KGaaI4LK,4,1,0,0,1.40087E+18,gulsumcetin3838,,0,FALSE,3,2,0,0.727272727,Twitter Web App,0
1.58973E+18,Yes,0,None,@RTErdogan @drfahrettinkoca Ülke yeps yeni ilaç üretiyor milyarlarca para  vererek... çalışamadığım için devlet sig… https://t.co/YALVP3L5ev,2,0,0,1,731457740,ahtivar,"Bizlere kaypaklıkta, Şakşakcılıkta, yavşaklıkta, Hırsızlıkta, Arsızlıkta Yakışmaz çünkü biz vatan için ölenlerdeniz 🇹🇷",2,FALSE,2,2,1,0.4,Twitter for Android,1
1.58675E+18,Yes,0,None,"@RTErdogan Engelli Öğretmenlerin önündeki en büyük engel atamadır.Bizler atama engelinin, yüksek kontenjanlı atama… https://t.co/3lrpLsH3yh",1,0,1,0,1.30846E+18,ezgibella3,Ezgi bella,0,FALSE,1,4,1,0.428571429,Twitter for Android,1
1.58951E+18,Yes,0,None,@TCAytunCiray Aytunç senin beynin de halllaaaaaaa geriye sarıyor…Adam 2050 2075 diyor hedef sen geriye devam et….sarmaya,1,0,0,0,1.57542E+18,kami62460072,,0,FALSE,1,0,0,0.133333333,Twitter for iPhone,1
1.58788E+18,Yes,0,None,"@RTErdogan Bir gul kadar guzel ol ;  ama dikeni  kadar zalim olma. Birine öyle  bir söz söyle ki,  ya yaşat, yada ö… https://t.co/5afFm1GiK6",1,0,0,0,1.50371E+18,reyhanerten5,🇹🇷 ÔZEL GÜVENLİK GÖREVLİSİ 🇹🇷,2,FALSE,1,0,0,0.095238095,Twitter for Android,1
1.59469E+18,Yes,0,None,@alibabacan PKK desene  sonra bizden gel oy işte oglemi sana yağmurlu havada suda yok havada,1,0,1,0,1.51539E+18,muroooo55,,0,FALSE,2,0,1,0.285714286,Twitter for Android,1
1.59514E+18,Yes,0,None,@EnsarAytekin10 @pd_mine Türkiye Yüzyılı öğretmenlerin yüzyılı olsun. Cumhuriyetimizin 100. yılında 100 bin öğretme… https://t.co/SA0mfd4oXI,2,0,0,0,1.40268E+18,minnosaslan,"》İlköğretim Matematik Öğretmeni    🦁     
~100 bin atama",1,FALSE,1,5,0,0.538461538,Twitter for Android,0
1.34855E+18,No,0,None,@dardayizm Buyrun benim,1,0,0,0,1.31449E+18,starbucksbitchi,"CEDDİN DEDEN, NESLİN BABAN 
HEP KAHRAMAN TÜRK MİLLETİ 
ORDULARIN, HEP ÇOK ZAMAN",1,FALSE,0,0,0,0,Twitter for Android,0
1.59693E+18,Yes,0,None,"@suleymansoylu Sayın bakanım;  3546 Yedek olarak birlik olduk lütfen BİZ GENÇLERE YARDİMCİ OLMANİZİ BEKLİYORUZ!!
Hi… https://t.co/FXHcYa5twW",1,0,0,0,1.56465E+18,saaadet123,Atama mücadelesi,0,FALSE,1,3,0,0.3125,Twitter for Android,1
1.58485E+18,Yes,0,None,"@MBekaroglu Türk-İslamcıların %99.9 u inandığını söyledikleri Allaha hergün küfrediyor.
Madem ki Yaradan yaratmış,B… https://t.co/magfavpRxn",1,0,0,0,714436603,atasonata,"against POWER-HUNGRY RELIGIOUS ZEALOTS
MAVi VATAN
SAVAŞ ZENGİN TERÖRÜDÜR
DEVLETİN DİNİ ADALETTİR.

Muhtaç olduğun Kudret,damarlarındaki Asil kanda Mevcuttur.",3,FALSE,1,0,0,0.142857143,Twitter Web App,0
1.59619E+18,Yes,0,None,@meral_aksener Ülkemizin tarımına ve hayvanciligina emeklerini veren 120bin Ziraat muhendisi 15bin atama bekliyor.… https://t.co/tfWYeJj1Pt,1,0,0,0,1.58716E+18,simsek3132,ziraat mühendisi 🌱🌿,1,FALSE,2,5,0,0.642857143,Twitter for Android,1
1.59046E+18,Yes,0,None,"@AyhanBarut01 #TaşeronsuzTürkiyeİstiyoruz
4 Aralık'ta 1 Gün Çalışan Kadro Aldı. Yıllarca Çalışan JOKERLER Kapsam Dı… https://t.co/sr35Sl8XtT",1,1,0,0,1.53519E+18,halmeyazic1,Dürüstlük,0,FALSE,1,3,0,0.357142857,Twitter for Android,1
1.58598E+18,Yes,0,None,"Engelliler 2018-2022 E-KPSS atama mağdurları 20 bin atama istiyoruz  CBEngelliye Atama20Bn

@RTErdogan… https://t.co/ZXSvISw8o0",1,0,2,2,1.55148E+18,aslhnalkr2,,0,FALSE,1,3,4,0.416666667,Twitter for Android,0
1.34705E+18,No,0,None,@By_almdr Çok batmiş 😂 EEEEEEEEF,0,0,0,0,1.31521E+18,_1renklikelebek,,0,FALSE,1,0,0,0.4,Twitter Web App,0
1.54439E+18,No,0,None,@NureddinNebati Bizler teşhis ve tedavi aşamasında efektif rol oynayan 39 branş olarak toplandık. Haklı mücadelemiz… https://t.co/aUedrylwGR,1,0,0,0,1.32176E+18,mahmutb75548301,,0,FALSE,1,2,0,0.25,Twitter for Android,1
1.5944E+18,Yes,0,None,@SezaiTemelli Ağlamak neye yarar.,1,0,0,0,1.14272E+18,merfarukdlber2,,0,FALSE,1,1,0,0.75,Twitter for Android,1
1.58015E+18,Yes,0,None,"EmpatiYapın ÇözümGenelAf
@RTErdogan 
@bybekirbozdag",2,0,1,0,1.47982E+18,itshacer1,,0,FALSE,3,2,1,2,Twitter for iPhone,0
1.59056E+18,Yes,0,None,Mansur Yavaş doğru söylemiş.Eksik bile söylemiş. https://t.co/qmMpceUuy1,0,0,0,0,110492900,aesermet,"""Tanrı devlet güneşini Türklerin burcunda yarattı. Feleği onların mülküne uyarlayıp döndürür. Onları Türk diye adlandırdı. Kaşgarlı Mahmut",1,FALSE,0,2,0,0.285714286,Twitter for iPhone,0
1.58519E+18,Yes,0,None,@veliagbaba Bizi kadroya ya almak yada aldırmak Kemal beye nasip olacak... Ama hangisi zaman gösterecek,1,0,0,0,1.58518E+18,bizdeburalarday,,0,FALSE,1,4,0,0.4,Twitter for Android,1
1.59681E+18,Yes,0,None,"@DikenComTr BizdeTAKSİsayısının en az %50 artırılmasını istiyoruz.
Hatta %100 artırılsın.
Taksi plaka bedelleri tar… https://t.co/z0mw3rRPH0",1,0,0,16,394077234,mehmetsenocak1,İSO Meclis Üyesi,0,FALSE,0,1,16,0.066666667,Twitter for iPhone,0
1.57916E+18,Yes,0,None,@RTErdogan Kamu ve KİT lerde çalışan İşçilerin eğitimini tamamlamış ve ihtisas alanı dışı çalışan #Mühendisler İnti… https://t.co/XZOMrLIzfm,1,1,0,0,1.54763E+18,engineerworker,Engineer,0,FALSE,1,1,0,0.2,Twitter Web App,1
1.59459E+18,Yes,0,None,@sahmetsahmet @MevlutCavusoglu @RTErdogan Sen ne anlarsın Devlet idaresinden.Yıllarca savaştığımız İngiliz Kralı'nı… https://t.co/yYHdQr9uVV,3,0,0,0,1627900242,merdogdu56,,0,FALSE,3,1,0,0.583333333,Twitter for iPhone,1
1.59356E+18,Yes,0,None,@dbdevletbahceli Reisim mağduruz sizden başka nere gidelim biliyoruz ki bir emriniz yeter gençler müjde bekliyor as… https://t.co/FD9oDq3lcB,1,0,0,0,1.33823E+18,srod_01,,0,FALSE,1,4,0,0.352941176,Twitter for Android,1
1.59585E+18,Yes,0,None,"@vedatbilgn 3004 ÖN LİSANS SOSYAL GÜVENLİK
""Bu Kurumun Asıl Evlatları Bizleriz. Kurum içi özel eğitimimizi tamamlad… https://t.co/Cf83jUNX6B",1,0,0,0,346779640,tevfkdemrc,Birini severken karşılık beklemeyin.Unutmayın ki hoşunuza giden şarkıların hiç biri size yazılmadı... ☺️🦋🌷🌾🍃🍁💦🌼🍇,0,FALSE,1,6,0,0.470588235,Twitter for Android,1
1.58989E+18,Yes,0,None,"@enginozkoc ARTIK YETER !
SUÇ DUYURUSUDUR
@RTErdogan @kilicdarogluk

İhlas grubu tüm hisseler incelenmeli
Küçük yat… https://t.co/VnWRzVPGJd",3,0,0,0,1.58955E+18,00can02,,0,FALSE,3,0,0,0.375,Twitter for iPhone,1
1.55956E+18,Yes,0,None,#Kpss2020Sahipsiz rezerve atamadan bahsederek ortada bir mağduriyet olduğunu onaylayan sayın @NumanKurtulmus haklı… https://t.co/GXSZgabCCU,1,1,1,0,1.42014E+18,deniz23266235,Ne mutlu türküm diyene 🇹🇷🇹🇷🇹🇷,1,FALSE,1,3,1,0.384615385,Twitter for iPhone,0
1.36505E+18,No,0,None,@DisasterQueenE Happy birthday Esracım Umarım Öyküyü görürsün yeni yaşın sana düşerli olsun 🎂🎉🥳🎈💝,0,0,0,0,1.34145E+18,theaidaan_,𝓑𝓮 𝓬𝓪𝓻𝓮𝓯𝓾𝓵 𝓼𝓱𝓮 𝓲𝓼 𝓽𝓱𝓮 𝓠𝓾𝓮𝓮𝓷👑✨,0,FALSE,0,0,0,0,Twitter for Android,0
1.58067E+18,Yes,0,None,@HRNCN Ab @kilicdarogluk Amerika ile helalleşiyor ve arada bir başörtüsü diyor ve bolca Demirtaş diyor. Lütfen bunl… https://t.co/UPRekjKfhL,2,0,2,88,1.29317E+18,peergunta,,0,FALSE,1,0,90,0.117647059,Twitter for Android,0
1.41965E+18,Yes,0,None,İhvan’ı savunan Aydınlık yazarı mı olur dediğim için engellemiş beni 😃 @AydinlikGazete @ilkeryucell https://t.co/jNJ9zzG0Ih,2,0,1,0,1.36929E+18,nazli_isildak,piyanoçalar,0,FALSE,0,0,1,0,Twitter for iPhone,0
1.59584E+18,Yes,0,None,"@55erhanusta Başkanım, kıymetli desteğiniz için teşekkürler. TCDD ye yaptığımız işin parasını hakediş dilekçesi ver… https://t.co/lyS8VAKmL7",1,0,1,11,392508301,zlflevent,İnşaat Mühendisi,0,FALSE,1,4,12,0.4,Twitter for iPhone,1
1.56923E+18,No,0,None,@qaramuro @Kestane124 @srkn1250 @kilicdarogluk Anne kavramı bizim için kutsaldır.Masum bir insana hakaret etmeye ut… https://t.co/XKXPQ8vCxb,4,0,0,0,9.94204E+17,sterkvio,"Adı havadaki kız, Atatürk'ün izinde, çağdaş, laik.
Çocuklar öldürülmesin, şekerde yiyebilsinler.",0,FALSE,1,1,0,0.2,Twitter for Android,0
1.58246E+18,Yes,0,None,"Şimdi bizi övdünüz mü yerdiniz mi ben anlamadım.
Not:Psikolojşk danışman pdr mezununa denir rehberlik alanında çalı… https://t.co/kXRZXcw8uY",0,0,0,4,1.18525E+18,psikolojikdnn,"MEB de Psikolojik Danışman
Mesleği yapmasa da Sosyal hizmet uzm",1,FALSE,0,0,4,0,Twitter for Android,0
1.37084E+18,No,0,None,@subzeroemotions Kurban olduğum her gün böyle yapıyon. Sanada Günaydın da bir sorun mu var niye böyle yapıyon,0,0,0,2,1.28807E+18,mermernazl,"Tanrı Dağı kadar Türk, Hira Dağı kadar Müslüman. Hamdolsun 🇹🇷🇹🇷🇹🇷",1,FALSE,0,0,2,0,Twitter for Android,0
1.5926E+18,Yes,0,None,@06melihgokcek 👏,1,0,0,2,1.3175E+18,s_061974,"Tevekkel Allah 
Hakkın adeleti mutlaka tecelli eder🕋🇹🇷",2,FALSE,1,0,2,1,Twitter for Android,1
1.58999E+18,No,0,None,@omerrcelik Ifade ozgurlugudur ben de ayni sekilde dusunuyorum. Bunu elestirmek size dusmez,1,0,0,1,1.35524E+18,alazilkcan,,0,FALSE,1,0,1,0.166666667,Twitter for iPhone,1
1.5944E+18,Yes,0,None,@suleymansoylu EYT sonrası açılan pozisyonlara öncelikle her aşamadan geçmiş bizleri yerleştirin. Bizler hali hazır… https://t.co/2zF599Ud6E,1,0,1,2,1.52161E+18,asihayat2195,,0,FALSE,1,1,3,0.2,Twitter for iPhone,1
1.54968E+18,Yes,0,None,"@kilicdarogluk #SabihaGökçen kapatılsın gerek yok diyordun, 
sn #KILIÇDAROĞLU 
varmı söyleyecek bir şeyiniz! https://t.co/BLOBPAm96g",1,2,0,0,1.53337E+18,eisteni,"#VatanSever
🇹🇷Recep Tayyip Erdoğan 🇹🇷 🇹🇷Devlet Bahçeli 🇹🇷🌹🌹
İmkanın sınırını görmek için imkansızı denemek lazım. 🌹🌹#TürkiyeYüzyılı",9,FALSE,1,1,0,0.230769231,Twitter for Android,1
1.39398E+18,No,0,None,@zeynepagc Olmaz,1,0,0,1,9.59514E+17,ucuyorumabii,,0,FALSE,0,0,1,0,Twitter for iPhone,0
1.57955E+18,Yes,0,None,@Demet45445 @HalilogluMelek @avabdullahguler @bybekirbozdag @RTErdogan @YildizFeti @ikalin1 @adalet_bakanlik… https://t.co/K8AIO8h7za,8,0,4,5,1.34605E+18,marbella20001,,0,FALSE,6,1,9,1.444444444,Twitter for iPhone,0
1.59499E+18,Yes,0,None,"@ayyildirim1 Sayın Devlet Bahceli komik olmayın.
Buyrun öğretmenlerin atanmasına verdiğiniz cevap.
https://t.co/saE1gK6QcK",1,0,1,0,1.48877E+18,hmehmetgunal,"🔆 Güneş doğunca; insanları ayırt etmeksizin aydınlatıp, ısıtır. O sabaha #AzKaldı... 🔆",0,FALSE,1,4,1,0.5,Twitter for Android,1
1.55618E+18,No,0,None,@IstTakipte @mt_goksu @osmannnurika @mrt_turkyilmaz @ErdemKertisci @TC_icisleri @muhammetkynr @suleymansoylu Neden… https://t.co/VTo8fsCh23,8,0,0,0,1.33091E+18,amirinbiri,"istanbul Sevdalısı Vatan Aşığı 
5. Hesap Parola Kokoreç Tanıyan Tanır",1,FALSE,2,0,0,0.4,Twitter for Android,0
1.59425E+18,Yes,0,None,"@drfahrettinkoca Yeterli eğitimi sabrı, bilinci olmayan insanlar sağlık sektöründe çalıştırılmasın!!!!",1,0,0,1,1.54189E+18,hayatsupriz,Atyarışı sever futbol sever insan mı bazılarını:),0,FALSE,1,0,1,0.2,Twitter Web App,1
1.5835E+18,Yes,0,None,"@Emine_Gozgec16 Uzlaşma yasasını bekleyen binlerce aile var,başarısı kanitlanmis %84 oranında buyuk bir olumlu sonu… https://t.co/UmOgdUKeXr",1,0,1,0,273404560,hamzaozk35,,0,FALSE,1,1,1,0.2,Twitter for Android,1
1.38176E+18,No,0,None,@hsrvtlolga @husrevbey2 @bizbizeyeterizc @Muratguler007 @ULAK_01 @alignendi @ReisbeyHuseyin @Reiscicelal… https://t.co/EQreSnSqEG,5,0,0,2,1.34458E+18,candan02938730,"Hayatı candan yaşamalı insan, doğayla iç içe ve sevgiyle ...
Milliyetçiyiz, vatanseveriz, deli damar sahibiyiz
Cumhur İttifakı Candır, GT var Milli Hesaplara",1,FALSE,0,1,2,0.111111111,Twitter for iPhone,0
1.58388E+18,Yes,0,None,@AvOzlemZengin Başımızın Tacı Gözümüzün Nuru'sun Zat-ı Şahanemiz ❤️ https://t.co/PxIvQL1Cej,1,0,0,0,3057079667,vatanvemillet2,,0,FALSE,1,0,0,0.222222222,Twitter for Android,1
1.38122E+18,No,0,None,@CLRX0Z mslrm,0,0,0,0,1.31965E+18,sugarthv,#𝙱𝚃𝚂 𝙰𝚍𝚍𝚒𝚌𝚝𝚎𝚍♡̷̷ˎˊ˗,0,FALSE,0,0,0,0,Twitter for Android,0
1.43265E+18,Yes,0,None,"Anlamadığım olay fatih e benzetmiş ne olmuş ALLAH yolunu bahtını Fatih Sultan han gibi açık etsin
Apoya övgüler fet… https://t.co/7ohVwyxCOm",0,0,0,0,2946316503,ebumuslim_,Gününü umuda ayarla,0,FALSE,0,0,0,0,Twitter for Android,0
1.55118E+18,Yes,0,None,Bir avuç Engelli Öğretmen atama takviminin müjdelenmesini ve geride gözü yaşlı kimsenin kalmiyacaği bir Engelli Öğr… https://t.co/HA2MbF2LDG,0,0,0,0,1.30017E+18,kimdikbizya,,0,FALSE,0,2,0,0.133333333,Twitter for Android,0
1.59517E+18,No,0,None,@LutfuTurkkan @nihatsirdar,2,0,0,0,1367940590,snyyldzz,Gazi Mustafa Kemal ATATÜRK♥️Vatanım Sensin M.A. •Eğrinin ve doğrunun hesabı mahşer de.,2,FALSE,1,0,0,1,Twitter for iPhone,1
1.40669E+18,No,0,None,"EM⚽️ Şampiyonasında 24 Takım içinde sonuncu olmayı başaran Milli Takımı tebrik ederim.
Bu Hezimeti yaşatan Şenol Ho… https://t.co/VYAHva5T2G",0,0,0,1,1.25148E+18,ylmaz75679448,wien,0,FALSE,0,0,1,0,Twitter Web App,0
1.59694E+18,Yes,0,None,"@CKoncagul #YHSKALDIRILSIN

@RTErdogan
@alimahir
@kilicdarogluk
@cenginyurt52
@meral_aksener
@vedatbilgn
@mebpgm… https://t.co/cUc93t8BXw",8,1,3,4,1.47189E+18,yusufuguz11,,0,FALSE,8,1,7,1.7,Twitter for Android,0
1.58602E+18,Yes,0,None,Cumhurbaşkanımız ve Genel Başkanımız Sayın @RTErdogan’ın teşrifleriyle #TürkiyeYüzyılı tanıtım programını gerçekleş… https://t.co/Ub9HMD3Tvz,1,1,51,318,580044071,mehmetozhaseki,AK Parti Genel Başkan Yardımcısı - Yerel Yönetimler Başkanı,7,FALSE,1,10,369,1,Twitter for iPhone,0
1.59113E+18,Yes,0,None,"@alpakkurt CHP’li Özgür Özel;

KANDİL’de P*K’ya operasyona karşı çıkar,
Şehit cenazesinde güler,
F€TÖ’ye avukatlık… https://t.co/xE82Msdfp5",1,0,0,0,1.4934E+18,mil__a__34,,0,FALSE,0,3,0,0.2,Twitter for iPhone,0
1.35347E+18,No,0,None,"- N'oluyor ne yapıyorsunuz?
+ Boyunuzun ölçüsünü alıyorum.

tam da böyle oldu :D
#GırgırAli #Gırgırına https://t.co/SouUmfX6bd",0,2,0,15,1.18855E+18,feveranetmek,"Ƙυят σ̈Ɩєcєğiηi вiƖѕє ɗє iтє кσ̈ρєğє єƖ αçмαzмıѕ̧ уα, αуηı σ мiѕαƖ iѕ̧тє..",0,FALSE,0,0,15,0,Twitter for Android,0
1.59208E+18,Yes,0,None,Dünya yüzünde tek terörist kalmış o da yakalanmış şükür. Olan her zaman giden canlara olur. Konuşulan sadece işin s… https://t.co/kPJnSJ3mUg,0,0,0,2,2913884788,solyaco_k,Dedikoducu gazeteci 👀👀👀 Türk'üm doğruyum ama tembelim. KTU Gazetecilik AOF Web Tasarım ve Kodlama,0,FALSE,0,1,2,0.05,Twitter for iPhone,0
1.59003E+18,Yes,0,None,"@RTErdogan Sayın Cumhurbaşkanım

İşsiz İnşaat Mühendisi sayısı her yıl katlanıyor.Kpss de en başarılı meslek olmamı… https://t.co/sw8AHqOKhq",1,0,0,0,1.47992E+18,elf40088078,,0,FALSE,1,5,0,0.4375,Twitter for Android,1
