tweet_id,isPolitical,is_retweet,retweeted_username,text,num_mentions,num_hashtags,num_retweets,num_favorites,user_id,user_screen_name,user_description,user_desc_entity,political_retweet,num_political_entities,num_political_keywords,total_interactions,political_words_proportion,platform,political_reply
1588176600906231808,Yes,0,None,@RTErdogan RABBİM sizden ebeden razı olsun canım Reisim.Sizi başımızdan eksik eylemesin Amin 🤲,1,0,0,0,388204300,cemalarkun,"🇹🇷Ertuğrul gazi ile Dirildik,Osman gazi ile kurulduk,Recep Tayyip Erdoğan ile hedefe koşuyoruz.Davamız : İLAHİ KELİMETULLAH,Hedefimiz : Kızıl Elma.🇹🇷",5,FALSE,1,1,0,0.2307692308,Twitter for iPhone,1
1596912385629257728,Yes,0,None,"@meral_aksener BAKANLIĞIMIZA 15 BİN ZİRAAT MÜHENDİSİ ATAMASI ŞARTTIR.
@NaciCinisli @meral_aksener @DpGultekinUysal… https://t.co/KImAOZuXWW",4,0,0,0,1594459748056944642,k_ziraatci,berff,0,FALSE,4,2,0,0.9090909091,Twitter for Android,1
1592948532415455233,Yes,0,None,"@Kamubiz_com 🔸
Her 2️⃣ ilçeye 1️⃣ memur bile düşmeyen milli emlak ‘a personel ataması yapılacak mı? Yapılacaksa ne… https://t.co/trJi4wKvzh",1,0,0,0,1420889409440845831,emlkvemlky,Emlak ve Emlak Yönetimi Mezunu,1,FALSE,0,3,0,0.1578947368,Twitter for iPhone,0
1394603835419725824,No,0,None,"O zaman gözlerimi açtım. 
Herşeyi elektriksel olarak düşünün, savunmanızı buna göre yapın! Daha ileri zamanlarda bu… https://t.co/DK64xKNku0",0,0,0,16,996685566036103169,crowking2016,"6 milyar mil uzaktan, hepimiz beyazız. Tek Düşman var.",0,FALSE,0,2,16,0.1176470588,Twitter for Android,0
1589728209716715521,Yes,0,None,@RTErdogan Kanalizasyon hizmeti olmayınca İzmir damacana su ve halkapınar içme su kaynakları böyle kirleniyor.Fosep… https://t.co/MB7QmKSRBG,1,0,0,0,1157375693317189632,adana0170737022,çoban,0,FALSE,1,0,0,0.1428571429,Twitter for Android,1
1595467049676988416,Yes,0,None,"""ŞUBATTA""
Cumhuriyetimizin 100. yılına 100 Bin atama bekliyoruz
*Takvimin en kısa zamanda açıklanmasını istiyoruz.… https://t.co/Fx1Yt6Lm0o",0,0,0,0,785349702678089728,alravabi,,0,FALSE,0,4,0,0.2666666667,Twitter for Android,0
1589732501215670272,Yes,0,None,@RTErdogan @drfahrettinkoca Ülke yeps yeni ilaç üretiyor milyarlarca para  vererek... çalışamadığım için devlet sig… https://t.co/YALVP3L5ev,2,0,0,1,731457740,ahtivar,"Bizlere kaypaklıkta, Şakşakcılıkta, yavşaklıkta, Hırsızlıkta, Arsızlıkta Yakışmaz çünkü biz vatan için ölenlerdeniz 🇹🇷",2,FALSE,2,2,1,0.4,Twitter for Android,1
1586753995263057922,Yes,0,None,"@RTErdogan Engelli Öğretmenlerin önündeki en büyük engel atamadır.Bizler atama engelinin, yüksek kontenjanlı atama… https://t.co/3lrpLsH3yh",1,0,1,0,1308461899936301057,ezgibella3,Ezgi bella,0,FALSE,1,4,1,0.4285714286,Twitter for Android,1
1589512341812817925,Yes,0,None,@TCAytunCiray Aytunç senin beynin de halllaaaaaaa geriye sarıyor…Adam 2050 2075 diyor hedef sen geriye devam et….sarmaya,1,0,0,0,1575421747976978439,kami62460072,,0,FALSE,1,0,0,0.1333333333,Twitter for iPhone,1
1587879005721706497,Yes,0,None,"@RTErdogan Bir gul kadar guzel ol ;  ama dikeni  kadar zalim olma. Birine öyle  bir söz söyle ki,  ya yaşat, yada ö… https://t.co/5afFm1GiK6",1,0,0,0,1503710405440458756,reyhanerten5,🇹🇷 ÔZEL GÜVENLİK GÖREVLİSİ 🇹🇷,2,FALSE,1,0,0,0.09523809524,Twitter for Android,1
1594694618712621056,Yes,0,None,@alibabacan PKK desene  sonra bizden gel oy işte oglemi sana yağmurlu havada suda yok havada,1,0,1,0,1515388057188511745,muroooo55,,0,FALSE,2,0,1,0.2857142857,Twitter for Android,1
1595143669211811841,Yes,0,None,@EnsarAytekin10 @pd_mine Türkiye Yüzyılı öğretmenlerin yüzyılı olsun. Cumhuriyetimizin 100. yılında 100 bin öğretme… https://t.co/SA0mfd4oXI,2,0,0,0,1402678718317932548,minnosaslan,"》İlköğretim Matematik Öğretmeni    🦁     
~100 bin atama",1,FALSE,1,5,0,0.5384615385,Twitter for Android,0
1348545244904742914,No,0,None,@dardayizm Buyrun benim,1,0,0,0,1314487245517320194,starbucksbitchi,"CEDDİN DEDEN, NESLİN BABAN 
HEP KAHRAMAN TÜRK MİLLETİ 
ORDULARIN, HEP ÇOK ZAMAN",1,FALSE,0,0,0,0,Twitter for Android,0
1596925218488201217,Yes,0,None,"@suleymansoylu Sayın bakanım;  3546 Yedek olarak birlik olduk lütfen BİZ GENÇLERE YARDİMCİ OLMANİZİ BEKLİYORUZ!!
Hi… https://t.co/FXHcYa5twW",1,0,0,0,1564645103809056771,saaadet123,Atama mücadelesi,0,FALSE,1,3,0,0.3125,Twitter for Android,1
1584847718702546945,Yes,0,None,"@MBekaroglu Türk-İslamcıların %99.9 u inandığını söyledikleri Allaha hergün küfrediyor.
Madem ki Yaradan yaratmış,B… https://t.co/magfavpRxn",1,0,0,0,714436603,atasonata,"against POWER-HUNGRY RELIGIOUS ZEALOTS
MAVi VATAN
SAVAŞ ZENGİN TERÖRÜDÜR
DEVLETİN DİNİ ADALETTİR.

Muhtaç olduğun Kudret,damarlarındaki Asil kanda Mevcuttur.",3,FALSE,1,0,0,0.1428571429,Twitter Web App,0
1596191184166481921,Yes,0,None,@meral_aksener Ülkemizin tarımına ve hayvanciligina emeklerini veren 120bin Ziraat muhendisi 15bin atama bekliyor.… https://t.co/tfWYeJj1Pt,1,0,0,0,1587155385688940544,simsek3132,ziraat mühendisi 🌱🌿,1,FALSE,2,5,0,0.6428571429,Twitter for Android,1
1590461706085748739,Yes,0,None,"@AyhanBarut01 #TaşeronsuzTürkiyeİstiyoruz
4 Aralık'ta 1 Gün Çalışan Kadro Aldı. Yıllarca Çalışan JOKERLER Kapsam Dı… https://t.co/sr35Sl8XtT",1,1,0,0,1535189592646864896,halmeyazic1,Dürüstlük,0,FALSE,1,3,0,0.3571428571,Twitter for Android,1
1585984828691783681,Yes,0,None,"Engelliler 2018-2022 E-KPSS atama mağdurları 20 bin atama istiyoruz  CBEngelliye Atama20Bn

@RTErdogan… https://t.co/ZXSvISw8o0",1,0,2,2,1551482864184729601,aslhnalkr2,,0,FALSE,1,3,4,0.4166666667,Twitter for Android,0
1347053420746825729,No,0,None,@By_almdr Çok batmiş 😂 EEEEEEEEF,0,0,0,0,1315209692562567168,_1renklikelebek,,0,FALSE,1,0,0,0.4,Twitter Web App,0
1594396786302816258,Yes,0,None,@SezaiTemelli Ağlamak neye yarar.,1,0,0,0,1142718136623517699,merfarukdlber2,,0,FALSE,1,1,0,0.75,Twitter for Android,1
1580145663970418688,Yes,0,None,"EmpatiYapın ÇözümGenelAf
@RTErdogan 
@bybekirbozdag",2,0,1,0,1479815463265783808,itshacer1,,0,FALSE,3,2,1,2,Twitter for iPhone,0
1590562939291209729,Yes,0,None,Mansur Yavaş doğru söylemiş.Eksik bile söylemiş. https://t.co/qmMpceUuy1,0,0,0,0,110492900,aesermet,"""Tanrı devlet güneşini Türklerin burcunda yarattı. Feleği onların mülküne uyarlayıp döndürür. Onları Türk diye adlandırdı. Kaşgarlı Mahmut",1,FALSE,0,2,0,0.2857142857,Twitter for iPhone,0
1585194325658734592,Yes,0,None,@veliagbaba Bizi kadroya ya almak yada aldırmak Kemal beye nasip olacak... Ama hangisi zaman gösterecek,1,0,0,0,1585181378064388097,bizdeburalarday,,0,FALSE,1,4,0,0.4,Twitter for Android,1
1596813507928154113,Yes,0,None,"@DikenComTr BizdeTAKSİsayısının en az %50 artırılmasını istiyoruz.
Hatta %100 artırılsın.
Taksi plaka bedelleri tar… https://t.co/z0mw3rRPH0",1,0,0,16,394077234,mehmetsenocak1,İSO Meclis Üyesi,0,FALSE,0,1,16,0.06666666667,Twitter for iPhone,0
1579163657124343808,Yes,0,None,@RTErdogan Kamu ve KİT lerde çalışan İşçilerin eğitimini tamamlamış ve ihtisas alanı dışı çalışan #Mühendisler İnti… https://t.co/XZOMrLIzfm,1,1,0,0,1547631909194190850,engineerworker,Engineer,0,FALSE,1,1,0,0.2,Twitter Web App,1
1594586041008136196,Yes,0,None,@sahmetsahmet @MevlutCavusoglu @RTErdogan Sen ne anlarsın Devlet idaresinden.Yıllarca savaştığımız İngiliz Kralı'nı… https://t.co/yYHdQr9uVV,3,0,0,0,1627900242,merdogdu56,,0,FALSE,3,1,0,0.5833333333,Twitter for iPhone,1
1593561242744102914,Yes,0,None,@dbdevletbahceli Reisim mağduruz sizden başka nere gidelim biliyoruz ki bir emriniz yeter gençler müjde bekliyor as… https://t.co/FD9oDq3lcB,1,0,0,0,1338227586074370056,srod_01,,0,FALSE,1,4,0,0.3529411765,Twitter for Android,1
1595851365519089664,Yes,0,None,"@vedatbilgn 3004 ÖN LİSANS SOSYAL GÜVENLİK
""Bu Kurumun Asıl Evlatları Bizleriz. Kurum içi özel eğitimimizi tamamlad… https://t.co/Cf83jUNX6B",1,0,0,0,346779640,tevfkdemrc,Birini severken karşılık beklemeyin.Unutmayın ki hoşunuza giden şarkıların hiç biri size yazılmadı... ☺️🦋🌷🌾🍃🍁💦🌼🍇,0,FALSE,1,6,0,0.4705882353,Twitter for Android,1
1589888339108585474,Yes,0,None,"@enginozkoc ARTIK YETER !
SUÇ DUYURUSUDUR
@RTErdogan @kilicdarogluk

İhlas grubu tüm hisseler incelenmeli
Küçük yat… https://t.co/VnWRzVPGJd",3,0,0,0,1589554549790052353,00can02,,0,FALSE,3,0,0,0.375,Twitter for iPhone,1
1559560254974746628,Yes,0,None,#Kpss2020Sahipsiz rezerve atamadan bahsederek ortada bir mağduriyet olduğunu onaylayan sayın @NumanKurtulmus haklı… https://t.co/GXSZgabCCU,1,1,1,0,1420144109470330881,deniz23266235,Ne mutlu türküm diyene 🇹🇷🇹🇷🇹🇷,1,FALSE,1,3,1,0.3846153846,Twitter for iPhone,0
1365053560740798466,No,0,None,@DisasterQueenE Happy birthday Esracım Umarım Öyküyü görürsün yeni yaşın sana düşerli olsun 🎂🎉🥳🎈💝,0,0,0,0,1341452458116177920,theaidaan_,𝓑𝓮 𝓬𝓪𝓻𝓮𝓯𝓾𝓵 𝓼𝓱𝓮 𝓲𝓼 𝓽𝓱𝓮 𝓠𝓾𝓮𝓮𝓷👑✨,0,FALSE,0,0,0,0,Twitter for Android,0
1580671989701754880,Yes,0,None,@HRNCN Ab @kilicdarogluk Amerika ile helalleşiyor ve arada bir başörtüsü diyor ve bolca Demirtaş diyor. Lütfen bunl… https://t.co/UPRekjKfhL,2,0,2,88,1293166305374359552,peergunta,,0,FALSE,1,0,90,0.1176470588,Twitter for Android,0
1419653347997585413,Yes,0,None,İhvan’ı savunan Aydınlık yazarı mı olur dediğim için engellemiş beni 😃 @AydinlikGazete @ilkeryucell https://t.co/jNJ9zzG0Ih,2,0,1,0,1369287328607449094,nazli_isildak,piyanoçalar,0,FALSE,0,0,1,0,Twitter for iPhone,0
1595835215246671875,Yes,0,None,"@55erhanusta Başkanım, kıymetli desteğiniz için teşekkürler. TCDD ye yaptığımız işin parasını hakediş dilekçesi ver… https://t.co/lyS8VAKmL7",1,0,1,11,392508301,zlflevent,İnşaat Mühendisi,0,FALSE,1,4,12,0.4,Twitter for iPhone,1
1370836435583049729,No,0,None,@subzeroemotions Kurban olduğum her gün böyle yapıyon. Sanada Günaydın da bir sorun mu var niye böyle yapıyon,0,0,0,2,1288071732805472257,mermernazl,"Tanrı Dağı kadar Türk, Hira Dağı kadar Müslüman. Hamdolsun 🇹🇷🇹🇷🇹🇷",1,FALSE,0,0,2,0,Twitter for Android,0
1592601771385716736,Yes,0,None,@06melihgokcek 👏,1,0,0,2,1317502774079258626,s_061974,"Tevekkel Allah 
Hakkın adeleti mutlaka tecelli eder🕋🇹🇷",2,FALSE,1,0,2,1,Twitter for Android,1
1589991659856875520,No,0,None,@omerrcelik Ifade ozgurlugudur ben de ayni sekilde dusunuyorum. Bunu elestirmek size dusmez,1,0,0,1,1355238900680241153,alazilkcan,,0,FALSE,1,0,1,0.1666666667,Twitter for iPhone,1
1594400267826450433,Yes,0,None,@suleymansoylu EYT sonrası açılan pozisyonlara öncelikle her aşamadan geçmiş bizleri yerleştirin. Bizler hali hazır… https://t.co/2zF599Ud6E,1,0,1,2,1521607842767200261,asihayat2195,,0,FALSE,1,1,3,0.2,Twitter for iPhone,1
1549676485958672390,Yes,0,None,"@kilicdarogluk #SabihaGökçen kapatılsın gerek yok diyordun, 
sn #KILIÇDAROĞLU 
varmı söyleyecek bir şeyiniz! https://t.co/BLOBPAm96g",1,2,0,0,1533372196298563585,eisteni,"#VatanSever
🇹🇷Recep Tayyip Erdoğan 🇹🇷 🇹🇷Devlet Bahçeli 🇹🇷🌹🌹
İmkanın sınırını görmek için imkansızı denemek lazım. 🌹🌹#TürkiyeYüzyılı",9,FALSE,1,1,0,0.2307692308,Twitter for Android,1
1393976731594280964,No,0,None,@zeynepagc Olmaz,1,0,0,1,959514051746390018,ucuyorumabii,,0,FALSE,0,0,1,0,Twitter for iPhone,0
1579548145411067904,Yes,0,None,@Demet45445 @HalilogluMelek @avabdullahguler @bybekirbozdag @RTErdogan @YildizFeti @ikalin1 @adalet_bakanlik… https://t.co/K8AIO8h7za,8,0,4,5,1346051648762892295,marbella20001,,0,FALSE,6,1,9,1.444444444,Twitter for iPhone,0
1594989605568532480,Yes,0,None,"@ayyildirim1 Sayın Devlet Bahceli komik olmayın.
Buyrun öğretmenlerin atanmasına verdiğiniz cevap.
https://t.co/saE1gK6QcK",1,0,1,0,1488765115201634304,hmehmetgunal,"🔆 Güneş doğunca; insanları ayırt etmeksizin aydınlatıp, ısıtır. O sabaha #AzKaldı... 🔆",0,FALSE,1,4,1,0.5,Twitter for Android,1
1594252726287978496,Yes,0,None,"@drfahrettinkoca Yeterli eğitimi sabrı, bilinci olmayan insanlar sağlık sektöründe çalıştırılmasın!!!!",1,0,0,1,1541886638464303104,hayatsupriz,Atyarışı sever futbol sever insan mı bazılarını:),0,FALSE,1,0,1,0.2,Twitter Web App,1
1583499575154728963,Yes,0,None,"@Emine_Gozgec16 Uzlaşma yasasını bekleyen binlerce aile var,başarısı kanitlanmis %84 oranında buyuk bir olumlu sonu… https://t.co/UmOgdUKeXr",1,0,1,0,273404560,hamzaozk35,,0,FALSE,1,1,1,0.2,Twitter for Android,1
1381763620045008906,No,0,None,@hsrvtlolga @husrevbey2 @bizbizeyeterizc @Muratguler007 @ULAK_01 @alignendi @ReisbeyHuseyin @Reiscicelal… https://t.co/EQreSnSqEG,5,0,0,2,1344583044989149192,candan02938730,"Hayatı candan yaşamalı insan, doğayla iç içe ve sevgiyle ...
Milliyetçiyiz, vatanseveriz, deli damar sahibiyiz
Cumhur İttifakı Candır, GT var Milli Hesaplara",1,FALSE,0,1,2,0.1111111111,Twitter for iPhone,0
1583881558720905216,Yes,0,None,@AvOzlemZengin Başımızın Tacı Gözümüzün Nuru'sun Zat-ı Şahanemiz ❤️ https://t.co/PxIvQL1Cej,1,0,0,0,3057079667,vatanvemillet2,,0,FALSE,1,0,0,0.2222222222,Twitter for Android,1
1381217240251396096,No,0,None,@CLRX0Z mslrm,0,0,0,0,1319652355986444289,sugarthv,#𝙱𝚃𝚂 𝙰𝚍𝚍𝚒𝚌𝚝𝚎𝚍♡̷̷ˎˊ˗,0,FALSE,0,0,0,0,Twitter for Android,0
1432649604898738179,Yes,0,None,"Anlamadığım olay fatih e benzetmiş ne olmuş ALLAH yolunu bahtını Fatih Sultan han gibi açık etsin
Apoya övgüler fet… https://t.co/7ohVwyxCOm",0,0,0,0,2946316503,ebumuslim_,Gününü umuda ayarla,0,FALSE,0,0,0,0,Twitter for Android,0
1551176919990820864,Yes,0,None,Bir avuç Engelli Öğretmen atama takviminin müjdelenmesini ve geride gözü yaşlı kimsenin kalmiyacaği bir Engelli Öğr… https://t.co/HA2MbF2LDG,0,0,0,0,1300172180840427520,kimdikbizya,,0,FALSE,0,2,0,0.1333333333,Twitter for Android,0
1406690888840007683,No,0,None,"EM⚽️ Şampiyonasında 24 Takım içinde sonuncu olmayı başaran Milli Takımı tebrik ederim.
Bu Hezimeti yaşatan Şenol Ho… https://t.co/VYAHva5T2G",0,0,0,1,1251481199169675268,ylmaz75679448,wien,0,FALSE,0,0,1,0,Twitter Web App,0
1596939460381245442,Yes,0,None,"@CKoncagul #YHSKALDIRILSIN

@RTErdogan
@alimahir
@kilicdarogluk
@cenginyurt52
@meral_aksener
@vedatbilgn
@mebpgm… https://t.co/cUc93t8BXw",8,1,3,4,1471894124517281794,yusufuguz11,,0,FALSE,8,1,7,1.7,Twitter for Android,0
1586023312961871873,Yes,0,None,Cumhurbaşkanımız ve Genel Başkanımız Sayın @RTErdogan’ın teşrifleriyle #TürkiyeYüzyılı tanıtım programını gerçekleş… https://t.co/Ub9HMD3Tvz,1,1,51,318,580044071,mehmetozhaseki,AK Parti Genel Başkan Yardımcısı - Yerel Yönetimler Başkanı,7,FALSE,1,10,369,1,Twitter for iPhone,0
1591133078814064660,Yes,0,None,"@alpakkurt CHP’li Özgür Özel;

KANDİL’de P*K’ya operasyona karşı çıkar,
Şehit cenazesinde güler,
F€TÖ’ye avukatlık… https://t.co/xE82Msdfp5",1,0,0,0,1493399329582764033,mil__a__34,,0,FALSE,0,3,0,0.2,Twitter for iPhone,0
1353474799524339712,No,0,None,"- N'oluyor ne yapıyorsunuz?
+ Boyunuzun ölçüsünü alıyorum.

tam da böyle oldu :D
#GırgırAli #Gırgırına https://t.co/SouUmfX6bd",0,2,0,15,1188549017107685386,feveranetmek,"Ƙυят σ̈Ɩєcєğiηi вiƖѕє ɗє iтє кσ̈ρєğє єƖ αçмαzмıѕ̧ уα, αуηı σ мiѕαƖ iѕ̧тє..",0,FALSE,0,0,15,0,Twitter for Android,0
1590033222695792641,Yes,0,None,"@RTErdogan Sayın Cumhurbaşkanım

İşsiz İnşaat Mühendisi sayısı her yıl katlanıyor.Kpss de en başarılı meslek olmamı… https://t.co/sw8AHqOKhq",1,0,0,0,1479916606885187590,elf40088078,,0,FALSE,1,5,0,0.4375,Twitter for Android,1
1550477748765954049,Yes,0,None,@aDilipak 10/15 milyon göçmen sokakta geziyor kendi ülkelerinde her türlü suçu işlemiş genel aflarla serbest kalara… https://t.co/w6FVqZdwXd,1,0,0,0,1548722233530634241,tayfun_1984_06,,0,FALSE,0,7,0,0.4117647059,Twitter for Android,0
1582742603119792128,Yes,0,None,@kilicdarogluk Basın özgürlüğü mü? Sizin istediğiniz yalan özgürlüğü o yok taze bitti... Fonladığınız Tele1 mi ilkeli yayın yapıyor?:)),1,0,5,44,732888128868999168,hikayemiz881,2023 %57,0,FALSE,1,0,49,0.1176470588,Twitter for Android,1
1590384342840532993,Yes,0,None,@alpayozalan35 Alpay bey birkaç gündür HDPkk cehape paylaşımı yapmıyorsunuz?What is going on?😂,1,0,0,0,110940812,drhippokampus,Tıp Doktoru Nöroloji ve Nörobilim Uzmanı İnstagram:dr_neurologist_md,0,FALSE,1,1,0,0.25,Twitter for iPhone,1
1590394197135147008,Yes,0,None,@HsnBozkurt @add_genelmerkez Bunlar istiyor ki halk cahil kalsın bizde din ile kandırıp istediğimizi yapalım. Ancak… https://t.co/k8NDiROWc8,2,0,0,1,1243610903096033283,boyscoutx89,,0,FALSE,1,1,1,0.1875,Twitter for Android,1
1349758706158870528,No,0,None,Kalsın burada çok edebiyat yapmışım en rahat picamaamm hm 🤓🤣 https://t.co/gI3PwXBtYF,0,0,0,21,340358699,bubuskya,"İstanbul Bilgi Üniversitesi PR,Fenerbahçe",0,FALSE,0,0,21,0,Twitter for iPhone,0
1421057207559458817,No,0,None,"@crkml Odunlara hakaret etme. Soba yakar, talaş olur, kara kömür olur v.s. velhasıl her birşeye yarar!",1,0,0,6,989588566899650561,_abdullahtas_,EMEKLİ  POLİS MEMURU,0,FALSE,0,2,6,0.125,Twitter for Android,0
1590289964709072897,No,0,None,@celebimehmeta Yapma beee,1,0,0,0,1548916119888695296,m61eksi,,0,FALSE,1,0,0,0.6666666667,Twitter for iPhone,1
1587763949096894465,Yes,0,None,"@RTErdogan @VahitKirisci Sayın cumhurbaşkanım
Allah aşkına diyorum Allah aşkına imdat diyorum imdat imdat lütfen diyorum",2,0,0,0,1495862284018757636,musatun19115481,Musa Tunç 10. 06,0,FALSE,1,4,0,0.6666666667,Twitter for Android,1
1592601354362818561,Yes,0,None,"@AvOzlemZengin 3004 ÖN LİSANS SOSYAL GÜVENLİK
""SGK'YE 4.000 KADRO TALEP EDİYORUZ
 #önlisanssosyalgüvenlik4binatama… https://t.co/vZlCsllEuA",1,1,0,0,1591524446203944962,kkedissever,Sosyal Güvenlik 🎓,1,FALSE,1,6,0,0.6153846154,Twitter for iPhone,1
