user_id,user_name,user_screen_name,user_location,user_description,user_followers_count,user_friends_count,user_defphoto,user_default_profile,user_statuses_cnt,user_verification,description_len,followers_to_all_ratio,tweets_per_day,fav_per_day,friends_per_day,follower_per_day,isProtected,user_favorites_count,username_numbers,public_lists,account_age,user_network,retweet_total_ratio,num_median_favorites,num_median_retweets,num_of_tweets,num_of_retweets,avg_mins_between_tweets,screen_name,isBot
163843747,Denizli Haber,denizlihabercom,Denizli,"https://t.co/YxPJVU4WX5 
Denizli'nin en çok okunan gazetesi. 
Sosyal paylaşım sitelerinde...",22963,41,FALSE,FALSE,49604,FALSE,92,0.9982177013,10.82820345,0.003492687186,0.008950010915,5.012660991,FALSE,16,0,36,4581,37.537,0,1,0,200,0,202.6130653,denizlihabercom,No
1555905767416500228,Gülson,glson09420724,,,77,76,FALSE,TRUE,12493,FALSE,0,0.5032679739,74.36309524,28.29166667,0.4523809524,0.4583333333,FALSE,4753,8,0,168,18.927,0.9948186528,0,22,193,192,397.5,glson09420724,Yes
126443036,Av. Burak Erbay,burakerbaychp,MUĞLA,CHP Muğla Milletvekili | #KılıçdaroğluNeSöyledi: CHP varsa herkes için var!,18717,1866,FALSE,TRUE,3122,FALSE,75,0.9093426614,0.6663820704,0.9112059765,0.3982924226,3.995090715,FALSE,4269,0,75,4685,74.092,0.275,5,2,200,55,419.6984925,burakerbaychp,No
1365201298136653824,VESiM BARAN,vesimbaran2,,Bizi Aldatan Bizden Deģildir,1967,4664,FALSE,TRUE,7239,FALSE,28,0.296637008,10.43083573,117.574928,6.720461095,2.834293948,FALSE,81597,1,0,694,64.078,0.95,0,863.5,200,190,180.9045226,vesimbaran2,No
1283729324345118720,D̆̈ȃ̈m̆̈l̑̈ă̈,damlavlonyaa,,,940,37,FALSE,TRUE,3714,FALSE,0,0.9621289662,4.041349293,1.414581066,0.04026115343,1.022850925,FALSE,1300,0,0,919,24.909,0.202020202,14,0,198,40,2434.111675,damlavlonyaa,No
1148239768687390721,Vighnar,vighnar1655,,,0,248,FALSE,TRUE,288,FALSE,0,0,0.222737819,3.060324826,0.1918020108,0,FALSE,3957,4,0,1293,0,0,0,0,200,0,3545.728643,vighnar1655,No
1554606683640549386,ENGELLİ FELSEFE ÖĞRETMENİ,engelliogrtmn00,,ATAMA BEKLEYEN ENGELLi FELSEFE ÖĞRETMENİ,142,134,FALSE,TRUE,5076,FALSE,40,0.5144927536,29.51162791,5.156976744,0.7790697674,0.8255813953,FALSE,887,2,0,172,24.344,0.015,1,1,200,3,14.47236181,engelliogrtmn00,Yes
338244139,Bağımsız Gazeteci,mustafaarst,Şanlıurfa,"Mustafa Arısüt / Sadece Allah'a bağlı... 

Ben ruhu zedelenmiş, sesi kısılmış ve kendisini ifade etmekte güçlük çeken insanların sesiyim.

#AjansUrfa #Şanlıurfa",26051,6825,FALSE,FALSE,39122,FALSE,160,0.792401752,9.305899144,11.16674596,1.623453853,6.196717412,FALSE,46945,0,31,4204,89.763,0.515,0,1,200,103,296.6834171,mustafaarst,No
1487170998696910857,beyza,mvnez,,breathtaking beauty,151,115,FALSE,TRUE,2595,FALSE,19,0.5676691729,7.248603352,10.59217877,0.3212290503,0.4217877095,FALSE,3792,0,1,358,23.884,0.03626943005,0,0,193,7,195,mvnez,No
1483002845091749893,B. Gürkan Yılmaz,bgurkanyilmaz,,,48,461,FALSE,TRUE,774,FALSE,0,0.09430255403,2.097560976,52.32249322,1.249322493,0.1300813008,FALSE,19307,0,0,369,23.881,0.1919191919,0,0,198,38,555.5329949,bgurkanyilmaz,No
994676496,maqara HADUN,qara118,,Köyden dönerken  yolda jandarma beni arabadan indirdi sanırım asker kaçağıyım.,107811,8682,FALSE,FALSE,37613,FALSE,78,0.9254719168,10.1739248,89.47741412,2.348390587,29.16175277,FALSE,330798,3,77,3697,105.092,0.005,10,0,200,1,144.7236181,qara118,No
1271584112751652865,Nihat GÖKYAR,gokyar_nihat,,,323,332,FALSE,TRUE,21526,FALSE,0,0.493129771,22.58761805,13.72717733,0.3483735572,0.3389296957,FALSE,13082,0,0,953,33.576,0.1859296482,0,0,199,37,574.5454545,gokyar_nihat,Yes
1226929708505456640,Alpar Kaan Güven,alpar_kaan,,,51,171,FALSE,TRUE,509,FALSE,0,0.2297297297,0.4730483271,1.968401487,0.1589219331,0.04739776952,FALSE,2118,0,0,1076,20.336,0.2171717172,0,0,198,43,3852.182741,alpar_kaan,No
2728987217,🇹🇷 Ayhan Öktem 🇹🇷,oktemayhan,Trabzon/Samanyolu Galaksi,"Terör örgütü elebaşlarının isteği yönünde oy kullananların cehenneme kadar yolu var! RT'ler düşüncemi yansıtır, destek amaçlıdır!!",282,61,FALSE,FALSE,63847,FALSE,130,0.8221574344,20.61575718,2.792379722,0.01969648046,0.09105586051,FALSE,8648,0,0,3097,23.297,0.945,0,101,200,189,36.18090452,oktemayhan,No
1423296077353021448,o may gat|5 7🪩,nabiyonyevrum,to you,@iyisenapiyosn// ben yani abla,413,351,FALSE,TRUE,9900,FALSE,30,0.5405759162,18.53932584,66.43071161,0.6573033708,0.7734082397,FALSE,35474,0,0,534,35.336,0.005076142132,1,0,197,1,661.2244898,nabiyonyevrum,No
292843266,Kadir Özgen 🟢🇹🇷,kadirozgen38,"Adana, Türkiye",Durmak Yok Yola Devam,2472,2394,FALSE,FALSE,99051,FALSE,21,0.5080147965,23.14275701,3.426869159,0.5593457944,0.5775700935,FALSE,14667,2,0,4280,60.793,0.735,0,3301.5,200,147,144.7236181,kadirozgen38,Yes
329534580,🦅 erkan dal,erka_dal,"İzmir, Türkiye",Arı inler bal içinde..,281,401,FALSE,TRUE,4662,FALSE,22,0.4120234604,1.105263158,0.8423423423,0.09506875296,0.06661925083,TRUE,3553,0,0,4218,33.829,0,0,0,0,0,0,erka_dal,No
136439924,ATILLA 🇹🇷🌎🇦🇿🇵🇰,mogollar32,,gören göze karanlık perde olamaz. görmek istemeyen göze ışık neylesin. Hz.Ali,144,339,FALSE,TRUE,8632,FALSE,77,0.298136646,1.85395189,1.820017182,0.07280927835,0.03092783505,FALSE,8474,2,7,4656,29.011,0.3869346734,0,0,199,77,560,mogollar32,No
1385963920926646276,MATİLDA ❤,matlda_,,,571,552,FALSE,TRUE,5007,FALSE,0,0.5084594835,7.860282575,9.039246468,0.8665620094,0.896389325,FALSE,5758,0,0,637,40.094,0.955,0,93,200,191,137.4874372,matlda_,No
1559860291369836545,Faruk Aslan,farukhalit2,"İstanbul, Türkiye",Hasbünallah…,27,188,FALSE,TRUE,2340,FALSE,12,0.1255813953,14.9044586,11.22292994,1.197452229,0.1719745223,FALSE,1762,1,0,157,17.466,0.055,0,0,200,11,79.59798995,farukhalit2,No
1416498589057040387,Alparslan,alparsl27435232,,,87,204,FALSE,TRUE,99,FALSE,0,0.2989690722,0.1790235081,15.39963834,0.3688969259,0.157323689,FALSE,8516,8,0,553,23.831,0.7272727273,0,6158,99,72,7523.265306,alparsl27435232,No
1411620895718842370,hafızhanım,haf_zhan,,,349,217,FALSE,TRUE,17120,FALSE,0,0.6166077739,30.24734982,75.61660777,0.3833922261,0.6166077739,FALSE,42799,0,0,566,31.539,0.435,0,0,200,87,36.18090452,haf_zhan,No
340275955,Umum-i Karargâh Habercisi,harlunoshi,,komik insanları severim..,228,833,FALSE,FALSE,12475,FALSE,25,0.2148916117,2.969531064,4.070221376,0.1982861224,0.05427279219,FALSE,17099,0,0,4201,36.549,0.03,0,0,200,6,94.07035176,harlunoshi,No
1255065897963839488,e,heritagepaix,she/her,,311,187,FALSE,TRUE,10315,FALSE,0,0.624497992,10.33567134,28.95390782,0.1873747495,0.3116232465,FALSE,28896,0,6,998,30.07,0.006289308176,0,0,159,1,227.8481013,heritagepaix,No
2394037116,Hâsılı Kelâm,aydsunal,,,162,42,FALSE,TRUE,4613,FALSE,0,0.7941176471,1.427289604,41.0779703,0.0129950495,0.05012376238,FALSE,132764,0,0,3232,19.159,0.09,0,0,200,18,354.5728643,aydsunal,No
1578415791917219840,Şemsettin Erdoğan,emsettinerdoan7,,Kitap okuyorum çevremden iki adim  ilerdeyim.,1,40,FALSE,TRUE,5,FALSE,45,0.0243902439,0.04716981132,0.02830188679,0.3773584906,0.009433962264,FALSE,3,1,0,106,2.574,0,0,0,4,0,26880,emsettinerdoan7,No
1563476742475358209,Rasim Kütah Ozanyalı,rk_ozanyali,,"Yazdıklarım beni bağlar, kimseyle bağdaştırma.",2,2,FALSE,TRUE,30,FALSE,46,0.5,0.2040816327,0.08843537415,0.01360544218,0.01360544218,FALSE,13,0,0,147,1.208,0,6,0,30,0,2780.689655,rk_ozanyali,No
370739630,@SUATERCE,suaterce,ISTANBUL,"Diş hekimi,uzun uzun yazmaya gerek yok her telden çalar herşeyi biliriz.Bu gün varız,yarın yokuz. ""Proyecta tu vida sin lastres! Hayatın ötesinde bir sey yok!""",10508,5897,FALSE,TRUE,55904,FALSE,159,0.6405364218,13.46435453,78.21098266,1.420279383,2.530828516,FALSE,324732,0,13,4152,80.395,0.03,2,0,200,6,101.3065327,suaterce,No
410180079,dellino,dellino1,,"Yettimgari
500 bin fetöcü, Twitter da çeşitli siyasi, etnik ve inanç maskesi ile fink atıyor.",635,795,FALSE,TRUE,20010,FALSE,93,0.4440559441,4.893617021,24.26559061,0.1944240646,0.1552946931,FALSE,99222,1,0,4089,43.119,0.6582914573,0,169,199,131,36.36363636,dellino1,No
214881368,hüseyin demir,huseyindemir61,Türkiye,"Haksızlık karşısında susan, dilsiz şeytandır.",16082,15968,FALSE,TRUE,8427,FALSE,45,0.5017784711,1.892432068,0.4132045812,3.585897148,3.611497867,FALSE,1840,2,3,4453,93.741,0.07,1,0,200,14,332.8643216,huseyindemir61,No
1900334600,kendine mühendis,ibrahimcalsskan,,"Metalurji ve Malzeme Bilimi Mühendisi
 #Galatasaray",7709,482,FALSE,FALSE,3418,FALSE,51,0.9411549261,1.003523194,0.1203758074,0.1415149736,2.263358779,FALSE,410,0,4,3406,55.311,0.09,0,0,200,18,217.0854271,ibrahimcalsskan,No
1353784945521647621,Security76,uykusuz75,,,102,588,FALSE,TRUE,3898,FALSE,0,0.147826087,5.369146006,37.25619835,0.8099173554,0.1404958678,FALSE,27048,2,0,726,29.562,0.4924623116,0,1,199,98,1367.272727,uykusuz75,No
4038112643,GKS,goksubayy,"Antalya, Türkiye",📱 iOS Developer @AppcentTech,326,248,FALSE,FALSE,2785,FALSE,28,0.5679442509,1.052930057,15.89451796,0.09376181474,0.1232514178,FALSE,42041,0,1,2645,31.943,0.1507537688,1,0,199,30,1563.636364,goksubayy,No
1361384241016242187,TCBora74,kemalinaskerim,,"Sadece Atatürkcüler, millet ittifakına gönül verenler, ekrem imamoglu sevenler ve aydınlıktan yana olanlar takip edilir",10235,10492,FALSE,TRUE,18113,FALSE,119,0.493800357,25.69219858,25.94893617,14.8822695,14.5177305,FALSE,18294,0,3,705,85.488,0.385,1,1,200,77,57.88944724,kemalinaskerim,No
557730782,Murat İslam,muratislamm,,"Tevhid, Adalet, Özgürlük",915,176,FALSE,TRUE,22068,FALSE,24,0.83868011,5.61669636,2.299821838,0.04479511326,0.2328836854,FALSE,9036,0,3,3929,35.3,0.795,0,15,200,159,1027.537688,muratislamm,No
1583708428119089152,Ali,ali01757802,,"Akela hun khush hun

A devil",2,59,FALSE,TRUE,972,FALSE,28,0.03278688525,10.68131868,5.131868132,0.6483516484,0.02197802198,FALSE,467,8,0,91,4.499,0.3567839196,0,1,199,71,65.45454545,ali01757802,No
408137802,İlgi Haber,ilgihaber,"Konya, Türkiye","📌Türkiye'nin, En Güncel Haber Sayfası📌
MİLYONLARCA HABER, TEK PLATFORMDA",10635,10170,FALSE,FALSE,27599,FALSE,72,0.5111751983,6.746272305,0.1139085798,2.485944757,2.599608898,FALSE,466,0,4,4091,85.553,0,0,0,200,0,151.959799,ilgihaber,No
217392385,Samet,samobisus,"Ankara, Türkiye",Illustrator / Graphic Designer,5602,512,FALSE,FALSE,66241,FALSE,30,0.9162577691,14.89901035,22.18848403,0.1151596941,1.260008997,FALSE,98650,0,4,4446,53.857,0.06153846154,1,0,195,12,252.371134,samobisus,No
2946409959,Haber,haber,,🔔 Takip edin Haber’iniz olsun • Son Dakika • Gündem • Siyaset • Teknoloji • Bilim • Sanat • Spor,311815,11,FALSE,FALSE,17259,TRUE,96,0.9999647239,5.858452138,0.1310251188,0.003733876443,105.8435166,FALSE,386,0,589,2946,31.435,0,278,19,200,0,36.18090452,haber,No
1585264721292398592,Fatih,fthbtgl,,ziraat mühendisi/ bitki koruma UÜ,240,221,FALSE,TRUE,1163,FALSE,33,0.5206073753,13.36781609,10.81609195,2.540229885,2.75862069,FALSE,941,0,0,87,29.635,0.81,0,18.5,200,162,28.94472362,fthbtgl,Yes
1342156040985604098,Melisa,melisaagckk,"İstanbul, Türkiye",,26,38,FALSE,TRUE,126,FALSE,0,0.40625,0.1662269129,0.0963060686,0.05013192612,0.03430079156,FALSE,73,0,0,758,12.077,0.01587301587,0,0,126,2,3179.52,melisaagckk,No
1144291133973061633,idal,iddaaalkc,Los angels,24.09,0,12,FALSE,TRUE,59,FALSE,5,0,0.04524539877,0.1104294479,0.009202453988,0,FALSE,144,0,0,1304,0,0.06779661017,0,0,59,4,13084.13793,iddaaalkc,No
1211365945756667904,🇹🇷Burcu💞🥰 Norveçli Crazy Mohikan🥳🥳⭐⭐⭐⭐⭐,burjuuu1907,Fenerbahçe,"Mustafa Kemal ATATÜRK❤️ #Fenerbahçe 💛💙
Delisheyyyyy Canım Kendim♥️🐬🎏B&B",7331,4070,FALSE,TRUE,75515,FALSE,71,0.6430137707,67.48436104,121.9705094,3.63717605,6.551385165,TRUE,136485,4,5,1119,73.977,0,0,0,0,0,0,burjuuu1907,No
1506341848901636102,Sena Akpınar,sena140720,,Anestezi Teknikeri,320,305,FALSE,TRUE,6139,FALSE,18,0.512,20.12786885,10.03934426,1,1.049180328,FALSE,3062,6,0,305,33.033,0.8864864865,0,29,185,164,78.26086957,sena140720,Yes
1500816418996170757,hüseyin2,hseyin278731983,,,87,114,FALSE,TRUE,9950,FALSE,0,0.4328358209,31.09375,13.028125,0.35625,0.271875,FALSE,4169,9,0,320,21.243,0.02,0,0,200,4,246.0301508,hseyin278731983,Yes
897229562081411073,Nazlı,nnnccdd,Ankara,,5251,6131,FALSE,TRUE,7600,FALSE,0,0.4613424706,3.826787513,20.12134945,3.087109768,2.644008056,FALSE,39961,0,2,1986,74.704,0.1295336788,12,0,193,25,187.5,nnnccdd,No
1107379138246127618,İskender,iskndr0935,İzmir / Aydın,Herkes taşıdığı yürek kadardır.,62,125,FALSE,TRUE,219,FALSE,31,0.3315508021,0.1557610242,0.1685633001,0.08890469417,0.04409672831,FALSE,237,4,0,1406,20.036,0.2361809045,1,0,199,47,8298.181818,iskndr0935,No
1379838405866098696,sevo,ypsevo,PoyrazBİGG,Maslow’un piramidinden aşağı atlamama az kaldı Fan account / psyc,407,497,FALSE,TRUE,15033,FALSE,65,0.4502212389,22.98623853,46.84097859,0.7599388379,0.622324159,FALSE,30634,0,0,654,37.334,0.6054054054,0,9,185,112,273.9130435,ypsevo,Yes
749902863757893632,ilgargökhan,gknilg,,,8,185,FALSE,TRUE,30,FALSE,0,0.0414507772,0.01254180602,0.006688963211,0.07734113712,0.003344481605,FALSE,16,0,0,2392,11.482,0.2,0,0,30,6,50201.37931,gknilg,No
1377049327,Deniz Adam,_simurg1_,Yeryüzü,"Yazdıklarımdan ruh halim sorumlu, anladıklarından sen.
9 deniz 4 okyanus aştım.

🏡li.",1459,1170,FALSE,TRUE,42982,FALSE,85,0.5549638646,12.07698792,12.46220849,0.3287440292,0.4099466142,FALSE,44353,1,4,3559,51.483,0.07537688442,1,0,199,15,152.7272727,_simurg1_,No
361544617,Las Mañanas KISS,lasmananaskiss,,"Cada mañana de 6 a 11 con @XaviRodriguez y @Maria_Lama, en @kissfm_es.  
📱636568279📱",21212,366,FALSE,FALSE,109591,TRUE,84,0.9830382797,26.2934261,24.66410749,0.08781190019,5.08925144,FALSE,102800,0,83,4168,58.826,0.02,1,0,200,4,21.70854271,lasmananaskiss,No
1592166947881472002,KocaKurt,kocakurt1806,,,11,19,FALSE,TRUE,553,FALSE,0,0.3666666667,8.132352941,13.42647059,0.2794117647,0.1617647059,FALSE,913,4,0,68,7.445,0.165,0,0,200,33,57.88944724,kocakurt1806,No
70698476,Anjelika Akbar,anjelikaakbar,Türkiye,"Composer and pianist / Official Twitter hesabı 
CONTACT: anjelika@anjelikaakbar.com
https://t.co/fvZYAWb1Vd",63190,3505,FALSE,FALSE,71282,FALSE,107,0.9474473349,14.57709611,9.971574642,0.7167689162,12.92229039,FALSE,48761,0,236,4890,90.223,0.085,2,0,200,17,65.12562814,anjelikaakbar,No
4092374657,Berhan Ataoğlu,berhanataoglu,"Yalova, Türkiye",sandırıcı - diskurist - münferit eşeyli,7587,7134,FALSE,FALSE,14689,FALSE,39,0.515386183,5.56823351,2.567854435,2.704321456,2.876042456,FALSE,6774,0,1,2638,79.271,0.2412060302,1,0,199,48,1934.545455,berhanataoglu,No
1261770595534024704,Kek,caglaademezler,"Sakarya, Türkiye",boş yapıyorum,469,192,FALSE,TRUE,888,FALSE,13,0.7095310136,0.906122449,0.9193877551,0.1959183673,0.4785714286,FALSE,901,0,0,980,32.383,0.05,1,0,200,10,1280.80402,caglaademezler,No
3138001500,Bir Gezgin🇹🇷KIZILELMA 🇹🇷🇦🇿🇵🇰,_birgezgin_,,,41,192,FALSE,TRUE,857,FALSE,0,0.1759656652,0.3007017544,0.2070175439,0.06736842105,0.01438596491,FALSE,590,0,0,2850,19.673,0.09547738693,0,0,199,19,1672.727273,_birgezgin_,No
1036624915917668352,Ali Cemal Akgül🇹🇷,alicemalakgl1,TUNCELI OVACIK,Ak Parti  Tunceli Ovacık ilçe Bşk,570,610,FALSE,TRUE,2166,FALSE,33,0.4830508475,1.352904435,15.93379138,0.3810118676,0.3560274828,FALSE,25510,1,0,1601,40.716,0.175,2,0,200,35,419.6984925,alicemalakgl1,No
507674970,Deniz Aydemir,denizaydemirchp,İSTANBUL/ PENDİK,"Never give up.... 
⭐️⭐️⭐️⭐️⭐️
Fenerbahçe 💛💙",653,2221,FALSE,FALSE,9336,FALSE,43,0.2272094642,2.345728643,1.131658291,0.558040201,0.1640703518,FALSE,4504,0,4,3980,49.958,0.225,0,0,200,45,463.1155779,denizaydemirchp,No
823999313604911104,kimkiyim ben?🐬💙🐬,delphinusdolfi,in the middle of nowhere,"kendi kendime konusur, icimden kufreder, gecer giderim:( 
`twitlerimde hic bir iddia yoktur`, kendi halindedir.
🍻🥂🐾💙🐬

+ @dolphinthewitty",56,186,FALSE,TRUE,1042,FALSE,137,0.2314049587,0.4762340037,1.239031079,0.08500914077,0.02559414991,FALSE,2711,0,0,2188,21.149,0.11,1,0,200,22,2807.638191,delphinusdolfi,No
606132175,HALUK CANGÖKÇE,hcangke,TÜRKİYE / ANKARA,"Küskünlüğüm hayata değil, içindeki beş para etmez insanlara. Bıkkınlığım ise, onların yüzüne bakmak zorunda kalmam aslında.",19311,19293,FALSE,FALSE,31394,FALSE,123,0.5002331365,8.101677419,1.441806452,4.97883871,4.983483871,FALSE,5587,0,2,3875,97.377,0.005,1,0,200,1,289.4472362,hcangke,No
242076468,Sevde Şensöz Çelik,sevdesensoz,,Neşe Tekstil Yönetim Kurulu Üyesi/Detgis Y.K./DTO Kadın Girişimciler İcra Kurulu/Ak Parti Denizli İl Tanıtım ve Medya Başkanı,1222,429,FALSE,FALSE,10756,FALSE,125,0.7401574803,2.455147227,10.81762155,0.09792284866,0.2789317507,FALSE,47392,0,4,4381,43.109,0.895,0,936,200,179,325.6281407,sevdesensoz,No
1413128786925686792,Mehmet Kenan AYAZ,mehmetkenanaya1,,,464,795,FALSE,TRUE,10647,FALSE,0,0.3685464654,18.94483986,9.971530249,1.414590747,0.8256227758,FALSE,5604,1,0,562,41.029,0.63,0,9.5,200,126,57.88944724,mehmetkenanaya1,Yes
1474773343622553608,Bingöl Ocak ortaöğretim,uortaogretim,,Bingöl Ülkü Ocakları Ortaöğretim Resmi Twitter hesabıdır,35,32,FALSE,TRUE,741,FALSE,56,0.5223880597,1.890306122,1.959183673,0.08163265306,0.08928571429,FALSE,768,0,0,392,12.533,0.93,0,153,200,186,1382.110553,uortaogretim,No
946965774979145728,martina,martinaalexiss,SBU-R | PH,18 | arkitekto sa hinaharap.,218,176,FALSE,FALSE,15426,FALSE,28,0.5532994924,8.347402597,11.28950216,0.09523809524,0.117965368,FALSE,20863,0,0,1848,27.893,0.3888888889,0,0,198,77,1023.350254,martinaalexiss,No
1305941715442954240,ali,matiasemilio19,,Bende diyorum ki böyle olmayacak daha değişik olacak bundan sonra,161,403,FALSE,TRUE,5458,FALSE,65,0.2854609929,6.361305361,8.044289044,0.4696969697,0.1876456876,FALSE,6902,2,1,858,30.533,0.06060606061,1,0,198,12,219.2893401,matiasemilio19,No
1472714708,Furkan Akın,furkanakinbjk,,Vizyonunuz köylülüğünüzle sınırlıdır.,18256,479,FALSE,FALSE,42475,FALSE,37,0.9744328796,12.05990914,5.75354912,0.1360022714,5.183418512,FALSE,20264,0,70,3522,60.579,0.015,48.5,0,200,3,209.8492462,furkanakinbjk,No
36629265,arjen miran,altinhakan,istanbul,mardin-diyarbakır-istanbul hattı,442,840,FALSE,FALSE,15166,FALSE,32,0.344773791,3.024730754,4.338651775,0.1675309134,0.08815317112,FALSE,21754,0,1,5014,41.043,0.01005025126,0,0,199,2,1236.363636,altinhakan,No
1479694346,💙💛Psikopat Deniz Hoca 💛💙,defizbul,"İstanbul, Türkiye","sade, allahsiz bir psiko
💛fizik+matematik×geo💙

❤ATATÜRK❤  
💙💛FENERBAHÇE 💙💛
🌟🌟🌟🌟🌟",14026,13476,FALSE,TRUE,60553,FALSE,81,0.5099992728,17.2074453,26.03267974,3.829497016,3.985791418,FALSE,91609,0,5,3519,90.801,0.005050505051,1,0,198,1,804.0609137,defizbul,No
1384406290630430720,Müge🌟,littletwomirace,,TDE,377,486,FALSE,TRUE,2597,FALSE,3,0.4368482039,4.051482059,3.478939158,0.7581903276,0.5881435257,FALSE,2230,0,3,641,36.726,0.75,0,22.5,188,141,146.3101604,littletwomirace,No
