user_id,user_name,user_screen_name,user_location,user_description,user_followers_count,user_friends_count,user_defphoto,user_default_profile,user_statuses_cnt,user_verification,description_len,followers_to_all_ratio,tweets_per_day,fav_per_day,friends_per_day,follower_per_day,isProtected,user_favorites_count,username_numbers,public_lists,account_age,user_network,retweet_total_ratio,num_median_favorites,num_median_retweets,num_of_tweets,num_of_retweets,avg_mins_between_tweets,screen_name,isBot
1.55986E+18,Faruk Aslan,farukhalit2,"İstanbul, Türkiye",Hasbünallah…,27,188,FALSE,TRUE,2340,FALSE,12,0.125581395,14.81012658,11.15189873,1.189873418,0.170886076,FALSE,1762,1,0,158,17.466,0.055,0,0,200,11,79.59798995,farukhalit2,No
1.4165E+18,Alparslan,alparsl27435232,,,87,204,FALSE,TRUE,99,FALSE,0,0.298969072,0.178700361,15.37184116,0.368231047,0.157039711,FALSE,8516,8,0,554,23.831,0.727272727,0,6158,99,72,7523.265306,alparsl27435232,No
1.41162E+18,hafızhanım,haf_zhan,,,349,217,FALSE,TRUE,17120,FALSE,0,0.616607774,30.19400353,75.48324515,0.382716049,0.615520282,FALSE,42799,0,0,567,31.539,0.435,0,0,200,87,36.18090452,haf_zhan,No
340275955,Umum-i Karargâh Habercisi,harlunoshi,,komik insanları severim..,228,833,FALSE,FALSE,12475,FALSE,25,0.214891612,2.968824369,4.069252737,0.198238934,0.054259876,FALSE,17099,0,0,4202,36.549,0.03,0,0,200,6,94.07035176,harlunoshi,No
1.25507E+18,e,heritagepaix,she/her,,311,187,FALSE,TRUE,10315,FALSE,0,0.624497992,10.32532533,28.92492492,0.187187187,0.311311311,FALSE,28896,0,6,999,30.07,0.006289308,0,0,159,1,227.8481013,heritagepaix,No
2394037116,Hâsılı Kelâm,aydsunal,,,162,42,FALSE,TRUE,4613,FALSE,0,0.794117647,1.426848129,41.06526446,0.01299103,0.050108259,FALSE,132764,0,0,3233,19.159,0.09,0,0,200,18,354.5728643,aydsunal,No
1.57842E+18,Şemsettin Erdoğan,emsettinerdoan7,,Kitap okuyorum çevremden iki adim  ilerdeyim.,1,40,FALSE,TRUE,5,FALSE,45,0.024390244,0.046728972,0.028037383,0.373831776,0.009345794,FALSE,3,1,0,107,2.574,0,0,0,4,0,26880,emsettinerdoan7,No
1.56348E+18,Rasim Kütah Ozanyalı,rk_ozanyali,,"Yazdıklarım beni bağlar, kimseyle bağdaştırma.",2,2,FALSE,TRUE,30,FALSE,46,0.5,0.202702703,0.087837838,0.013513514,0.013513514,FALSE,13,0,0,148,1.208,0,6,0,30,0,2780.689655,rk_ozanyali,No
370739630,@SUATERCE,suaterce,ISTANBUL,"Diş hekimi,uzun uzun yazmaya gerek yok her telden çalar herşeyi biliriz.Bu gün varız,yarın yokuz. ""Proyecta tu vida sin lastres! Hayatın ötesinde bir sey yok!""",10508,5897,FALSE,TRUE,55904,FALSE,159,0.640536422,13.46111245,78.19215025,1.419937395,2.530219119,FALSE,324732,0,13,4153,80.395,0.03,2,0,200,6,101.3065327,suaterce,No
410180079,dellino,dellino1,,"Yettimgari
500 bin fetöcü, Twitter da çeşitli siyasi, etnik ve inanç maskesi ile fink atıyor.",635,795,FALSE,TRUE,20010,FALSE,93,0.444055944,4.892420538,24.2596577,0.194376528,0.155256724,FALSE,99222,1,0,4090,43.119,0.658291457,0,169,199,131,36.36363636,dellino1,No
214881368,hüseyin demir,huseyindemir61,Türkiye,"Haksızlık karşısında susan, dilsiz şeytandır.",16082,15968,FALSE,TRUE,8427,FALSE,45,0.501778471,1.892007185,0.41311181,3.585092052,3.610687023,FALSE,1840,2,3,4454,93.741,0.07,1,0,200,14,332.8643216,huseyindemir61,No
1.11714E+18,memnuniyetsiz,_memnuniyetsiz,,memnuniyetsiz hanımefendinin gayri-resmî twitter hesabı.The unofficial twitter account of H.E. memnuniyetsiz.,20978,3662,FALSE,TRUE,26454,FALSE,109,0.85137987,19.16956522,98.53913043,2.653623188,15.20144928,FALSE,135984,0,6,1380,81.658,0.06,6,0,200,12,325.6281407,_memnuniyetsiz,Yes
1.17979E+18,Güven Tuncel,gventuncel2,,,11,88,FALSE,TRUE,758,FALSE,0,0.111111111,0.628003314,1.637945319,0.072908036,0.009113505,FALSE,1977,1,0,1207,11.155,0.015,0,0,200,3,289.4472362,gventuncel2,Yes
1900334600,kendine mühendis,ibrahimcalsskan,,"Metalurji ve Malzeme Bilimi Mühendisi
 #Galatasaray",7709,482,FALSE,FALSE,3418,FALSE,51,0.941154926,1.003228647,0.120340475,0.141473437,2.262694453,FALSE,410,0,4,3407,55.311,0.09,0,0,200,18,217.0854271,ibrahimcalsskan,No
1.35378E+18,Security76,uykusuz75,,,102,588,FALSE,TRUE,3898,FALSE,0,0.147826087,5.36176066,37.20495186,0.808803301,0.140302613,FALSE,27048,2,0,727,29.562,0.492462312,0,1,199,98,1367.272727,uykusuz75,No
4038112643,GKS,goksubayy,"Antalya, Türkiye",📱 iOS Developer @AppcentTech,326,248,FALSE,FALSE,2785,FALSE,28,0.567944251,1.052532124,15.88851096,0.093726379,0.123204837,FALSE,42041,0,1,2646,31.943,0.150753769,1,0,199,30,1563.636364,goksubayy,No
1.36138E+18,TCBora74,kemalinaskerim,,"Sadece Atatürkcüler, millet ittifakına gönül verenler, ekrem imamoglu sevenler ve aydınlıktan yana olanlar takip edilir",10235,10492,FALSE,TRUE,18113,FALSE,119,0.493800357,25.65580737,25.9121813,14.8611898,14.49716714,FALSE,18294,0,3,706,85.488,0.385,1,1,200,77,57.88944724,kemalinaskerim,No
557730782,Murat İslam,muratislamm,,"Tevhid, Adalet, Özgürlük",915,176,FALSE,TRUE,22068,FALSE,24,0.83868011,5.615267176,2.299236641,0.044783715,0.232824427,FALSE,9036,0,3,3930,35.3,0.795,0,15,200,159,1027.537688,muratislamm,No
1.58371E+18,Ali,ali01757802,,"Akela hun khush hun

A devil",2,59,FALSE,TRUE,972,FALSE,28,0.032786885,10.56521739,5.076086957,0.641304348,0.02173913,FALSE,467,8,0,92,4.499,0.35678392,0,1,199,71,65.45454545,ali01757802,No
408137802,İlgi Haber,ilgihaber,"Konya, Türkiye","📌Türkiye'nin, En Güncel Haber Sayfası📌
MİLYONLARCA HABER, TEK PLATFORMDA",10635,10170,FALSE,FALSE,27599,FALSE,72,0.511175198,6.744623656,0.113880743,2.485337243,2.598973607,FALSE,466,0,4,4092,85.553,0,0,0,200,0,151.959799,ilgihaber,No
217392385,Samet,samobisus,"Ankara, Türkiye",Illustrator / Graphic Designer,5602,512,FALSE,FALSE,66241,FALSE,30,0.916257769,14.89566,22.18349449,0.115133798,1.259725658,FALSE,98650,0,4,4447,53.857,0.061538462,1,0,195,12,252.371134,samobisus,No
2946409959,Haber,haber,,🔔 Takip edin Haber’iniz olsun • Son Dakika • Gündem • Siyaset • Teknoloji • Bilim • Sanat • Spor,311815,11,FALSE,FALSE,17259,TRUE,96,0.999964724,5.856464201,0.130980658,0.003732609,105.807601,FALSE,386,0,589,2947,31.435,0,278,19,200,0,36.18090452,haber,No
1.58526E+18,Fatih,fthbtgl,,ziraat mühendisi/ bitki koruma UÜ,240,221,FALSE,TRUE,1163,FALSE,33,0.520607375,13.21590909,10.69318182,2.511363636,2.727272727,FALSE,941,0,0,88,29.635,0.81,0,18.5,200,162,28.94472362,fthbtgl,Yes
1.34216E+18,Melisa,melisaagckk,"İstanbul, Türkiye",,26,38,FALSE,TRUE,126,FALSE,0,0.40625,0.166007905,0.096179183,0.050065876,0.034255599,FALSE,73,0,0,759,12.077,0.015873016,0,0,126,2,3179.52,melisaagckk,No
1.14429E+18,idal,iddaaalkc,Los angels,24.09,0,12,FALSE,TRUE,59,FALSE,5,0,0.045210728,0.110344828,0.009195402,0,FALSE,144,0,0,1305,0,0.06779661,0,0,59,4,13084.13793,iddaaalkc,No
1.21137E+18,🇹🇷Burcu💞🥰 Norveçli Crazy Mohikan🥳🥳⭐⭐⭐⭐⭐,burjuuu1907,Fenerbahçe,"Mustafa Kemal ATATÜRK❤️ #Fenerbahçe 💛💙
Delisheyyyyy Canım Kendim♥️🐬🎏B&B",7331,4070,FALSE,TRUE,75515,FALSE,71,0.643013771,67.42410714,121.8616071,3.633928571,6.545535714,TRUE,136485,4,5,1120,73.977,0,0,0,0,0,0,burjuuu1907,No
1.23736E+18,hasret gültekin gözlüklü emepli kız yanılgıları,kerbelamahkumu,Gümüşhane,"5.hesabımla tüm devlet bahçelerindeyim
#Stalin31",19208,499,FALSE,TRUE,42912,FALSE,48,0.974679048,40.94656489,77.52671756,0.476145038,18.32824427,TRUE,81248,0,26,1048,61.299,0,0,0,0,0,0,kerbelamahkumu,Yes
1.50634E+18,Sena Akpınar,sena140720,,Anestezi Teknikeri,320,305,FALSE,TRUE,6139,FALSE,18,0.512,20.0620915,10.00653595,0.996732026,1.045751634,FALSE,3062,6,0,306,33.033,0.886486486,0,29,185,164,78.26086957,sena140720,Yes
1.50082E+18,hüseyin2,hseyin278731983,,,87,114,FALSE,TRUE,9950,FALSE,0,0.432835821,30.99688474,12.98753894,0.355140187,0.271028037,FALSE,4169,9,0,321,21.243,0.02,0,0,200,4,246.0301508,hseyin278731983,Yes
8.9723E+17,Nazlı,nnnccdd,Ankara ,,5251,6131,FALSE,TRUE,7600,FALSE,0,0.461342471,3.8248616,20.11122295,3.085556115,2.642677403,FALSE,39961,0,2,1987,74.704,0.129533679,12,0,193,25,187.5,nnnccdd,No
1.10738E+18,İskender,iskndr0935,İzmir / Aydın,Herkes taşıdığı yürek kadardır.,62,125,FALSE,TRUE,219,FALSE,31,0.331550802,0.15565032,0.168443497,0.088841507,0.044065387,FALSE,237,4,0,1407,20.036,0.236180905,1,0,199,47,8298.181818,iskndr0935,No
1.37984E+18,sevo,ypsevo,PoyrazBİGG,Maslow’un piramidinden aşağı atlamama az kaldı Fan account / psyc,407,497,FALSE,TRUE,15033,FALSE,65,0.450221239,22.95114504,46.76946565,0.758778626,0.621374046,FALSE,30634,0,0,655,37.334,0.605405405,0,9,185,112,273.9130435,ypsevo,Yes
7.49903E+17,ilgargökhan,gknilg,,,8,185,FALSE,TRUE,30,FALSE,0,0.041450777,0.012536565,0.006686168,0.077308817,0.003343084,FALSE,16,0,0,2393,11.482,0.2,0,0,30,6,50201.37931,gknilg,No
1377049327,Deniz Adam,_simurg1_,Yeryüzü,"Yazdıklarımdan ruh halim sorumlu, anladıklarından sen.
9 deniz 4 okyanus aştım.

🏡li.",1459,1170,FALSE,TRUE,42982,FALSE,85,0.554963865,12.07359551,12.45870787,0.328651685,0.409831461,FALSE,44353,1,4,3560,51.483,0.075376884,1,0,199,15,152.7272727,_simurg1_,No
361544617,Las Mañanas KISS,lasmananaskiss,,"Cada mañana de 6 a 11 con @XaviRodriguez y @Maria_Lama, en @kissfm_es.  
📱636568279📱",21212,366,FALSE,FALSE,109591,TRUE,84,0.98303828,26.28711921,24.65819141,0.087790837,5.088030703,FALSE,102800,0,83,4169,58.826,0.02,1,0,200,4,21.70854271,lasmananaskiss,No
1.59217E+18,KocaKurt,kocakurt1806,,,11,19,FALSE,TRUE,553,FALSE,0,0.366666667,8.014492754,13.23188406,0.275362319,0.15942029,FALSE,913,4,0,69,7.445,0.165,0,0,200,33,57.88944724,kocakurt1806,No
70698476,Anjelika Akbar,anjelikaakbar,Türkiye,"Composer and pianist / Official Twitter hesabı 
CONTACT: anjelika@anjelikaakbar.com
https://t.co/fvZYAWb1Vd",63190,3505,FALSE,FALSE,71282,FALSE,107,0.947447335,14.57411572,9.969535882,0.716622368,12.91964833,FALSE,48761,0,236,4891,90.223,0.085,2,0,200,17,65.12562814,anjelikaakbar,No
1.23524E+18,Ahmet Sargın,ahmetsa21949057,,Siz de Çek Mağdurları Grubuna Katılın..  https://t.co/9KYRxzNVvd,497,457,FALSE,TRUE,5816,FALSE,64,0.520964361,5.518026565,2.535104364,0.433586338,0.471537002,FALSE,2672,8,0,1054,38.055,0.775,0,10.5,200,155,144.7236181,ahmetsa21949057,Yes
4092374657,Berhan Ataoğlu,berhanataoglu,"Yalova, Türkiye",sandırıcı - diskurist - münferit eşeyli,7587,7134,FALSE,FALSE,14689,FALSE,39,0.515386183,5.566123532,2.566881394,2.703296703,2.874952634,FALSE,6774,0,1,2639,79.271,0.24120603,1,0,199,48,1934.545455,berhanataoglu,No
1.26177E+18,Kek,caglaademezler,"Sakarya, Türkiye",boş yapıyorum,469,192,FALSE,TRUE,888,FALSE,13,0.709531014,0.905198777,0.918450561,0.195718654,0.478083588,FALSE,901,0,0,981,32.383,0.05,1,0,200,10,1280.80402,caglaademezler,No
3138001500,Bir Gezgin🇹🇷KIZILELMA 🇹🇷🇦🇿🇵🇰,_birgezgin_,,,41,192,FALSE,TRUE,857,FALSE,0,0.175965665,0.300596282,0.206944932,0.067344791,0.014380919,FALSE,590,0,0,2851,19.673,0.095477387,0,0,199,19,1672.727273,_birgezgin_,No
1.03662E+18,Ali Cemal Akgül🇹🇷,alicemalakgl1,TUNCELI OVACIK,Ak Parti  Tunceli Ovacık ilçe Bşk,570,610,FALSE,TRUE,2166,FALSE,33,0.483050847,1.352059925,15.92384519,0.380774032,0.355805243,FALSE,25510,1,0,1602,40.716,0.175,2,0,200,35,419.6984925,alicemalakgl1,No
1.40415E+18,Merve💫,mryemerve,"Mersin, Türkiye",112 AÇM,243,190,FALSE,TRUE,8707,FALSE,7,0.561200924,14.80782313,6.960884354,0.323129252,0.413265306,FALSE,4093,0,0,588,28.87,0.36,1,3,200,72,0,mryemerve,Yes
507674970,Deniz Aydemir,denizaydemirchp,İSTANBUL/ PENDİK,"Never give up.... 
⭐️⭐️⭐️⭐️⭐️
Fenerbahçe 💛💙",653,2221,FALSE,FALSE,9336,FALSE,43,0.227209464,2.345139412,1.131374027,0.557900025,0.164029138,FALSE,4504,0,4,3981,49.958,0.225,0,0,200,45,463.1155779,denizaydemirchp,No
8.23999E+17,kimkiyim ben?🐬💙🐬,delphinusdolfi,in the middle of nowhere,"kendi kendime konusur, icimden kufreder, gecer giderim:( 
`twitlerimde hic bir iddia yoktur`, kendi halindedir.
🍻🥂🐾💙🐬

+ @dolphinthewitty",56,186,FALSE,TRUE,1042,FALSE,137,0.231404959,0.476016446,1.238465053,0.084970306,0.025582458,FALSE,2711,0,0,2189,21.149,0.11,1,0,200,22,2807.638191,delphinusdolfi,No
606132175,HALUK CANGÖKÇE,hcangke,TÜRKİYE / ANKARA,"Küskünlüğüm hayata değil, içindeki beş para etmez insanlara. Bıkkınlığım ise, onların yüzüne bakmak zorunda kalmam aslında.",19311,19293,FALSE,FALSE,31394,FALSE,123,0.500233136,8.099587203,1.441434469,4.97755418,4.982198142,FALSE,5587,0,2,3876,97.377,0.005,1,0,200,1,289.4472362,hcangke,No
242076468,Sevde Şensöz Çelik,sevdesensoz,,Neşe Tekstil Yönetim Kurulu Üyesi/Detgis Y.K./DTO Kadın Girişimciler İcra Kurulu/Ak Parti Denizli İl Tanıtım ve Medya Başkanı,1222,429,FALSE,FALSE,10756,FALSE,125,0.74015748,2.454586947,10.8151529,0.097900502,0.278868097,FALSE,47392,0,4,4382,43.109,0.895,0,936,200,179,325.6281407,sevdesensoz,No
1.41313E+18,Mehmet Kenan AYAZ,mehmetkenanaya1,,,464,795,FALSE,TRUE,10647,FALSE,0,0.368546465,18.91119005,9.953818828,1.412078153,0.824156306,FALSE,5604,1,0,563,41.029,0.63,0,9.5,200,126,57.88944724,mehmetkenanaya1,Yes
1.47477E+18,Bingöl Ocak ortaöğretim,uortaogretim,,Bingöl Ülkü Ocakları Ortaöğretim Resmi Twitter hesabıdır,35,32,FALSE,TRUE,741,FALSE,56,0.52238806,1.885496183,1.954198473,0.081424936,0.089058524,FALSE,768,0,0,393,12.533,0.93,0,153,200,186,1382.110553,uortaogretim,No
9.46966E+17,martina,martinaalexiss,SBU-R | PH,18 | arkitekto sa hinaharap.,218,176,FALSE,FALSE,15426,FALSE,28,0.553299492,8.342888048,11.28339643,0.095186587,0.117901568,FALSE,20863,0,0,1849,27.893,0.388888889,0,0,198,77,1023.350254,martinaalexiss,No
